 "year" "mean season Bio-E" "fcm convergence" "probability of mutation" "mutated?" "recombined?" "decay-rate" "energy-gain" "ndvi-weight" "caribou-veg-factor" "caribou-rough-factor" "caribou-insect-factor" "caribou-modifier-factor" "caribou-deflection-factor" "caribou-precip-factor" "solution success"
 311 -324530 0.33999999999999997 0.23128231683927886 0 0 0.508 0.273 0.297 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 312 -324530 0.26 0.16328231683927888 0 0 0.508 0.273 0.297 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 313 -324530 0.18000000000000005 0.0952823168392789 0 0 0.508 0.273 0.297 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 314 -324530 0.26 0.16328231683927888 1 0 0.508 0.273 0.297 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 315 -324530 0.26 0.16328231683927888 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 316 -324530 0.33999999999999997 0.23128231683927886 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 317 -324530 0.36 0.24828231683927887 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 318 -324530 0.30000000000000004 0.19728231683927888 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 319 -324530 0.28 0.1802823168392789 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 320 -324530 0.24 0.14628231683927886 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 321 -324530 0.28 0.1802823168392789 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 322 -324530 0.24 0.14628231683927886 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 323 -324530 0.33999999999999997 0.23128231683927886 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 324 -324530 0.38 0.2652823168392789 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 325 -324530 0.36 0.24828231683927887 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 326 -324530 0.30000000000000004 0.19728231683927888 0 0 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 327 -324530 0.36 0.24828231683927887 1 1 0.901 0.654 0.69 0.71 0.476 1 1 1 1 0.11543536632144225
 328 -324530 0.33999999999999997 0.23128231683927886 1 0 0 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 329 -324530 0.45999999999999996 0.33328231683927884 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 330 -324530 0.38 0.2652823168392789 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 331 -324530 0.4 0.2822823168392789 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 332 -324530 0.21999999999999997 0.12928231683927885 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 333 -324530 0.21999999999999997 0.12928231683927885 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 334 -324530 0.24 0.14628231683927886 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 335 -324530 0.26 0.16328231683927888 0 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 336 -324530 0.28 0.1802823168392789 1 0 0.5660000000000001 0 0 0 0 0 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 337 -324530 0.30000000000000004 0.19728231683927888 0 0 0.5660000000000001 0 0 0 0 0.4770000000000001 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 338 -324530 0.33999999999999997 0.23128231683927886 0 0 0.5660000000000001 0 0 0 0 0.4770000000000001 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 339 -324530 0.26 0.16328231683927888 0 0 0.5660000000000001 0 0 0 0 0.4770000000000001 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 340 -324530 0.21999999999999997 0.12928231683927885 0 0 0.5660000000000001 0 0 0 0 0.4770000000000001 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 341 -324530 0.24 0.14628231683927886 1 0 0.5660000000000001 0 0 0 0 0.4770000000000001 0.14899999999999997 0 0.21400000000000008 0.11543536632144225
 342 -324530 0.28 0.1802823168392789 0 0 0.9560000000000001 0.391 0.391 0.35 0.391 0.8670000000000001 0.49899999999999994 0.35 0.6040000000000001 0.11543536632144225
 343 -324530 0.18000000000000005 0.0952823168392789 0 0 0.9560000000000001 0.391 0.391 0.35 0.391 0.8670000000000001 0.49899999999999994 0.35 0.6040000000000001 0.11543536632144225
 344 -324530 0.31999999999999995 0.21428231683927884 0 0 0.9560000000000001 0.391 0.391 0.35 0.391 0.8670000000000001 0.49899999999999994 0.35 0.6040000000000001 0.11543536632144225
 345 -324530 0.26 0.16328231683927888 0 0 0.9560000000000001 0.391 0.391 0.35 0.391 0.8670000000000001 0.49899999999999994 0.35 0.6040000000000001 0.11543536632144225
 346 -324530 0.33999999999999997 0.23128231683927886 0 0 0.9560000000000001 0.391 0.391 0.35 0.391 0.8670000000000001 0.49899999999999994 0.35 0.6040000000000001 0.11543536632144225
 347 -324530 0.24 0.14628231683927886 1 1 0.9560000000000001 0.391 0.391 0.35 0.391 0.8670000000000001 0.49899999999999994 0.35 0.6040000000000001 0.11543536632144225
 348 -324530 0.26 0.16328231683927888 0 0 0.15600000000000003 0.273 0.07100000000000001 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 349 -324530 0.38 0.2652823168392789 0 0 0.15600000000000003 0.273 0.07100000000000001 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 350 -324530 0.33999999999999997 0.23128231683927886 0 0 0.15600000000000003 0.273 0.07100000000000001 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 351 -324530 0.26 0.16328231683927888 0 0 0.15600000000000003 0.273 0.07100000000000001 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 352 -324530 0.36 0.24828231683927887 0 0 0.15600000000000003 0.273 0.07100000000000001 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 353 -324530 0.33999999999999997 0.23128231683927886 1 1 0.15600000000000003 0.273 0.07100000000000001 0.31699999999999995 0.348 0.9780000000000001 1 1 0.8049999999999999 0.11543536632144225
 354 -324530 0.4 0.2822823168392789 0 0 0.42900000000000005 0 0.6080000000000001 0.18700000000000006 0.131 0 0.5509999999999999 0 0.3350000000000001 0.11543536632144225
 355 -324530 0.26 0.16328231683927888 0 0 0.42900000000000005 0 0.6080000000000001 0.18700000000000006 0.131 0 0.5509999999999999 0 0.3350000000000001 0.11543536632144225
 356 -324530 0.26 0.16328231683927888 0 0 0.42900000000000005 0 0.6080000000000001 0.18700000000000006 0.131 0 0.5509999999999999 0 0.3350000000000001 0.11543536632144225
 357 -324530 0.16000000000000003 0.07828231683927889 0 0 0.42900000000000005 0 0.6080000000000001 0.18700000000000006 0.131 0 0.5509999999999999 0 0.3350000000000001 0.11543536632144225
 358 -324530 0.21999999999999997 0.12928231683927885 0 0 0.42900000000000005 0 0.6080000000000001 0.18700000000000006 0.131 0 0.5509999999999999 0 0.3350000000000001 0.11543536632144225
 359 -324530 0.28 0.1802823168392789 1 0 0.42900000000000005 0 0.6080000000000001 0.18700000000000006 0.131 0 0.5509999999999999 0 0.3350000000000001 0.11543536632144225
 360 -324530 0.24 0.14628231683927886 0 0 0 0 0.9700000000000001 0 0 0.362 0.9129999999999999 0 0 0.11543536632144225
 361 -324530 0.33999999999999997 0.23128231683927886 0 0 0 0 0.9700000000000001 0 0 0.362 0.9129999999999999 0 0 0.11543536632144225
 362 -324530 0.4 0.2822823168392789 0 0 0 0 0.9700000000000001 0 0 0.362 0.9129999999999999 0 0 0.11543536632144225
 363 -324530 0.28 0.1802823168392789 1 1 0 0 0.9700000000000001 0 0 0.362 0.9129999999999999 0 0 0.11543536632144225
 364 -324530 0.36 0.24828231683927887 0 0 0.9710000000000001 0.22500000000000003 0.49700000000000005 0.49700000000000005 0.538 0 0.779 0.454 0.31900000000000006 0.11543536632144225
 365 -324530 0.36 0.24828231683927887 1 0 0.9710000000000001 0.22500000000000003 0.49700000000000005 0.49700000000000005 0.538 0 0.779 0.454 0.31900000000000006 0.11543536632144225
 366 -328647.67998948356 0.31999999999999995 0.2158617874911713 1 0 1 0.615 0.39200000000000007 0.39200000000000007 0.394 0.39 0.635 0.34900000000000003 0.17500000000000004 0.11227642501765733
 367 -324537.22399998276 0.30000000000000004 0.19728508784042298 0 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11542982431915405
 368 -324530 0.21999999999999997 0.12928231683927885 0 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11543536632144225
 369 -324530 0.31999999999999995 0.21428231683927884 0 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11543536632144225
 370 -324530 0.28 0.1802823168392789 0 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11543536632144225
 371 -324530 0.28 0.1802823168392789 0 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11543536632144225
 372 -324530 0.5 0.36728231683927887 0 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11543536632144225
 373 -324530 0.33999999999999997 0.23128231683927886 1 0 1 0.5740000000000001 0.3510000000000001 0.2970000000000001 0.618 0.614 0.54 0.25400000000000006 0.13400000000000006 0.11543536632144225
 374 -324530 0.30000000000000004 0.19728231683927888 0 0 0.533 0.1070000000000001 0 0.4030000000000001 0.983 0.979 0.646 0.619 0.24000000000000005 0.11543536632144225
 375 -324530 0.36 0.24828231683927887 1 0 0.533 0.1070000000000001 0 0.4030000000000001 0.983 0.979 0.646 0.619 0.24000000000000005 0.11543536632144225
 376 -324530 0.38 0.2652823168392789 0 0 0.732 0.30600000000000005 0.19899999999999995 0.7790000000000001 0.972 0.968 1 0.608 0.6160000000000001 0.11543536632144225
 377 -324530 0.42000000000000004 0.2992823168392789 1 1 0.732 0.30600000000000005 0.19899999999999995 0.7790000000000001 0.972 0.968 1 0.608 0.6160000000000001 0.11543536632144225
 378 -324530 0.42000000000000004 0.2992823168392789 0 0 0.35000000000000003 0.11500000000000005 0 0.33599999999999997 0 0.5740000000000001 1 1 0.647 0.11543536632144225
 379 -324530 0.4 0.2822823168392789 1 0 0.35000000000000003 0.11500000000000005 0 0.33599999999999997 0 0.5740000000000001 1 1 0.647 0.11543536632144225
 380 -324530 0.31999999999999995 0.21428231683927884 1 0 0.5720000000000001 0.10600000000000004 0.22199999999999998 0.591 0.255 0.8290000000000001 0.991 1 0.638 0.11543536632144225
 381 -324530 0.31999999999999995 0.21428231683927884 0 0 0.42100000000000004 0 0.604 0.8119999999999999 0.476 1 1 1 0.487 0.11543536632144225
 382 -324530 0.42000000000000004 0.2992823168392789 0 0 0.42100000000000004 0 0.604 0.8119999999999999 0.476 1 1 1 0.487 0.11543536632144225
 383 -324530 0.4 0.2822823168392789 0 0 0.42100000000000004 0 0.604 0.8119999999999999 0.476 1 1 1 0.487 0.11543536632144225
 384 -324530 0.4 0.2822823168392789 0 0 0.42100000000000004 0 0.604 0.8119999999999999 0.476 1 1 1 0.487 0.11543536632144225
 385 -324530 0.43999999999999995 0.3162823168392788 1 0 0.42100000000000004 0 0.604 0.8119999999999999 0.476 1 1 1 0.487 0.11543536632144225
 386 -324530 0.43999999999999995 0.3162823168392788 0 0 0.14700000000000002 0 0.32999999999999996 0.4009999999999999 0.10599999999999998 0.589 0.726 0.589 0.11699999999999999 0.11543536632144225
 387 -324530 0.48 0.35028231683927885 0 0 0.14700000000000002 0 0.32999999999999996 0.4009999999999999 0.10599999999999998 0.589 0.726 0.589 0.11699999999999999 0.11543536632144225
 388 -324530 0.42000000000000004 0.2992823168392789 1 0 0.14700000000000002 0 0.32999999999999996 0.4009999999999999 0.10599999999999998 0.589 0.726 0.589 0.11699999999999999 0.11543536632144225
 389 -324530 0.36 0.24828231683927887 1 0 0.17400000000000004 0.484 0.6789999999999999 0.7499999999999999 0.45499999999999996 0.616 1 1 0.14400000000000002 0.11543536632144225
 390 -324530 0.42000000000000004 0.2992823168392789 1 0 0 0.966 1 1 0.9369999999999999 0.971 1 0.593 0 0.11543536632144225
 391 -324530 0.33999999999999997 0.23128231683927886 1 0 0.269 1 1 1 1 1 1 0.862 0.015000000000000013 0.11543536632144225
 392 -324530 0.31999999999999995 0.21428231683927884 0 0 0.269 1 1 1 0.42500000000000004 1 1 0.862 0.015000000000000013 0.11543536632144225
 393 -324530 0.31999999999999995 0.21428231683927884 0 0 0.269 1 1 1 0.42500000000000004 1 1 0.862 0.015000000000000013 0.11543536632144225
 394 -324530 0.38 0.2652823168392789 0 0 0.269 1 1 1 0.42500000000000004 1 1 0.862 0.015000000000000013 0.11543536632144225
 395 -324530 0.42000000000000004 0.2992823168392789 1 0 0.269 1 1 1 0.42500000000000004 1 1 0.862 0.015000000000000013 0.11543536632144225
 396 -324530 0.48 0.35028231683927885 0 0 0.583 1 1 1 0.05400000000000005 0.629 1 0.491 0.16000000000000003 0.11543536632144225
 397 -324530 0.5 0.36728231683927887 1 0 0.583 1 1 1 0.05400000000000005 0.629 1 0.491 0.16000000000000003 0.11543536632144225
 398 -324530 0.4 0.2822823168392789 0 0 0.6749999999999999 0.59 0.5660000000000001 0.59 0 0.21899999999999997 1 0.056999999999999995 0.252 0.11543536632144225
 399 -324530 0.38 0.2652823168392789 0 0 0.6749999999999999 0.59 0.5660000000000001 0.59 0 0.21899999999999997 1 0.056999999999999995 0.252 0.11543536632144225
 400 -324530 0.36 0.24828231683927887 0 0 0.6749999999999999 0.59 0.5660000000000001 0.59 0 0.21899999999999997 1 0.056999999999999995 0.252 0.11543536632144225
 401 -324530 0.4 0.2822823168392789 0 0 0.6749999999999999 0.59 0.5660000000000001 0.59 0 0.21899999999999997 1 0.056999999999999995 0.252 0.11543536632144225
 402 -324530 0.45999999999999996 0.33328231683927884 0 0 0.6749999999999999 0.59 0.5660000000000001 0.59 0 0.21899999999999997 1 0.056999999999999995 0.252 0.11543536632144225
 403 -324530 0.43999999999999995 0.3162823168392788 1 1 0.6749999999999999 0.59 0.5660000000000001 0.59 0 0.21899999999999997 1 0.056999999999999995 0.252 0.11543536632144225
 404 -324530 0.33999999999999997 0.23128231683927886 0 0 0.11299999999999999 0 0.11299999999999999 0 0.11299999999999999 0 0 0.009000000000000008 0 0.11543536632144225
 405 -324530 0.26 0.16328231683927888 0 0 0.11299999999999999 0 0.11299999999999999 0 0.11299999999999999 0 0 0.009000000000000008 0 0.11543536632144225
 406 -324530 0.30000000000000004 0.19728231683927888 0 0 0.11299999999999999 0 0.11299999999999999 0 0.11299999999999999 0 0 0.009000000000000008 0 0.11543536632144225
 407 -324530 0.28 0.1802823168392789 1 0 0.11299999999999999 0 0.11299999999999999 0 0.11299999999999999 0 0 0.009000000000000008 0 0.11543536632144225
 408 -324530 0.42000000000000004 0.2992823168392789 0 0 0.08899999999999997 0 0 0 0 0 0 0 0 0.11543536632144225
 409 -324530 0.38 0.2652823168392789 0 0 0.08899999999999997 0 0 0 0 0 0 0 0 0.11543536632144225
 410 -324530 0.38 0.2652823168392789 0 0 0.08899999999999997 0 0 0 0 0 0 0 0 0.11543536632144225
 411 -324530 0.42000000000000004 0.2992823168392789 0 0 0.08899999999999997 0 0 0 0 0 0 0 0 0.11543536632144225
 412 -324533.619 0.36 0.24828370502493285 0 0 0.08899999999999997 0 0 0 0 0 0 0 0 0.11543258995013428
 413 -324535.4285 0.28 0.18028439911775987 0 0 0.08899999999999997 0 0 0 0 0 0 0 0 0.1154312017644803
 414 -324532.408 0.26 0.1632832405063291 1 1 0.08899999999999997 0 0 0 0 0 0 0 0 0.11543351898734178
 415 -324530 0.36 0.24828231683927887 0 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
 416 -324530 0.30000000000000004 0.19728231683927888 0 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
 417 -324530 0.33999999999999997 0.23128231683927886 0 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
 418 -324530 0.4 0.2822823168392789 0 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
 419 -324530 0.4 0.2822823168392789 1 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
 420 -324530 0.33999999999999997 0.23128231683927886 0 0 0.43300000000000005 0.278 0.43300000000000005 0.040000000000000036 0.040000000000000036 0.43300000000000005 0.278 0.040000000000000036 0.278 0.11543536632144225
 421 -328652.495995241 0.45999999999999996 0.3348636348274802 0 0 0.43300000000000005 0.278 0.43300000000000005 0.040000000000000036 0.040000000000000036 0.43300000000000005 0.278 0.040000000000000036 0.278 0.11227273034503948
 422 -328652.495995241 0.4 0.2838636348274803 0 0 0.43300000000000005 0.278 0.43300000000000005 0.040000000000000036 0.040000000000000036 0.43300000000000005 0.278 0.040000000000000036 0.278 0.11227273034503948
 423 -328652.495995241 0.31999999999999995 0.21586363482748022 1 1 0.43300000000000005 0.278 0.43300000000000005 0.040000000000000036 0.040000000000000036 0.43300000000000005 0.278 0.040000000000000036 0.278 0.11227273034503948
 424 -332774.9920000006 0.24 0.14944495281933276 0 0 0.13600000000000007 0 0.56 0.56 0.17100000000000004 0 0.41200000000000003 0.482 0 0.10911009436133445
 425 -328652.49600000033 0.4 0.2838636348293058 0 0 0.13600000000000007 0 0.56 0.56 0.17100000000000004 0 0.41200000000000003 0.482 0 0.1122727303413884
 426 -328652.49600000033 0.33999999999999997 0.23286363482930578 0 0 0.13600000000000007 0 0.56 0.56 0.17100000000000004 0 0.41200000000000003 0.482 0 0.1122727303413884
 427 -328652.49600000033 0.31999999999999995 0.21586363482930576 1 0 0.13600000000000007 0 0.56 0.56 0.17100000000000004 0 0.41200000000000003 0.482 0 0.1122727303413884
 428 -324530 0.38 0.2652823168392789 0 0 0.02600000000000008 0 0.26200000000000007 0.45200000000000007 0 0 0.30200000000000005 0.372 0 0.11543536632144225
 429 -324530 0.43999999999999995 0.3162823168392788 0 0 0.02600000000000008 0 0.26200000000000007 0.45200000000000007 0 0 0.30200000000000005 0.372 0 0.11543536632144225
 430 -324530 0.36 0.24828231683927887 0 0 0.02600000000000008 0 0.26200000000000007 0.45200000000000007 0 0 0.30200000000000005 0.372 0 0.11543536632144225
 431 -324530 0.36 0.24828231683927887 1 1 0.02600000000000008 0 0.26200000000000007 0.45200000000000007 0 0 0.30200000000000005 0.372 0 0.11543536632144225
 432 -324530 0.31999999999999995 0.21428231683927884 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 433 -324530 0.43999999999999995 0.3162823168392788 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 434 -324530 0.4 0.2822823168392789 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 435 -324530 0.43999999999999995 0.3162823168392788 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 436 -324530 0.33999999999999997 0.23128231683927886 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 437 -324530 0.33999999999999997 0.23128231683927886 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 438 -324530 0.42000000000000004 0.2992823168392789 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 439 -324530 0.36 0.24828231683927887 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 440 -324530 0.31999999999999995 0.21428231683927884 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 441 -324530 0.36 0.24828231683927887 0 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 442 -324530 0.36 0.24828231683927887 1 0 0 0.31100000000000005 0 0.008000000000000007 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 443 -324530 0.28 0.1802823168392789 0 0 0 0.31100000000000005 0 0.5089999999999999 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.11543536632144225
 444 -328645.2719946857 0.36 0.2498608638261165 1 0 0 0.31100000000000005 0 0.5089999999999999 0.008000000000000007 0.18600000000000005 0 0.4890000000000001 0.18600000000000005 0.112278272347767
 445 -328645.2719879859 0.26 0.16486086382354656 0 0 0 0.7030000000000001 0.008000000000000007 0.24499999999999988 0 0.19400000000000006 0.392 0.4970000000000001 0.5780000000000001 0.11227827235290688
 446 -328645.2719879859 0.33999999999999997 0.23286086382354654 0 0 0 0.7030000000000001 0.008000000000000007 0.24499999999999988 0 0.19400000000000006 0.392 0.4970000000000001 0.5780000000000001 0.11227827235290688
 447 -324530 0.4 0.2822823168392789 0 0 0 0.7030000000000001 0.008000000000000007 0.24499999999999988 0 0.19400000000000006 0.392 0.4970000000000001 0.5780000000000001 0.11543536632144225
 448 -328650.08798797184 0.36 0.2498627111576417 0 0 0 0.7030000000000001 0.008000000000000007 0.24499999999999988 0 0.19400000000000006 0.392 0.4970000000000001 0.5780000000000001 0.1122745776847166
 449 -328647.6799879789 0.33999999999999997 0.2328617874905941 1 0 0 0.7030000000000001 0.008000000000000007 0.24499999999999988 0 0.19400000000000006 0.392 0.4970000000000001 0.5780000000000001 0.11227642501881174
 450 -332765.35998796165 0.33999999999999997 0.23444125814651384 1 1 0.28700000000000003 0.3520000000000001 0 0 0 0.4810000000000001 0.679 0.14600000000000013 0.17700000000000005 0.10911748370697227
 451 -336883.04000000097 0.28 0.1850207288070583 0 0 0 0 0 0 0 0.2900000000000001 0.6380000000000001 0.9279999999999999 0.038000000000000034 0.10595854238588343
 452 -336883.04000000097 0.26 0.1680207288070583 0 0 0 0 0 0 0 0.2900000000000001 0.6380000000000001 0.9279999999999999 0.038000000000000034 0.10595854238588343
 453 -341003.12800000125 0.4 0.288601123130035 1 0 0 0 0 0 0 0.2900000000000001 0.6380000000000001 0.9279999999999999 0.038000000000000034 0.10279775373993005
 454 -332765.36000000057 0.31999999999999995 0.21744125815113174 0 0 0.242 0 0 0 0 0.01700000000000007 0.5920000000000001 1 0.28 0.10911748369773644
 455 -332770.1760000006 0.33999999999999997 0.23444310548523228 0 0 0.242 0 0 0 0 0.01700000000000007 0.5920000000000001 1 0.28 0.10911378902953539
 456 -328652.49600000033 0.31999999999999995 0.21586363482930576 0 0 0.242 0 0 0 0 0.01700000000000007 0.5920000000000001 1 0.28 0.1122727303413884
 457 -332765.36000000057 0.31999999999999995 0.21744125815113174 1 0 0.242 0 0 0 0 0.01700000000000007 0.5920000000000001 1 0.28 0.10911748369773644
 458 -328647.6800000003 0.31999999999999995 0.21586178749520524 0 0 0.015000000000000013 0 0 0.19099999999999995 0 0 0.783 0.8420000000000001 0.471 0.11227642500958945
 459 -336883.0400000009 0.31999999999999995 0.21902072880705825 0 0 0.015000000000000013 0 0 0.19099999999999995 0 0 0.783 0.8420000000000001 0.471 0.10595854238588343
 460 -332755.72800000064 0.38 0.2684375634829308 1 0 0.015000000000000013 0 0 0.19099999999999995 0 0 0.783 0.8420000000000001 0.471 0.10912487303413843
 461 -332770.1759932246 0.38 0.26844310548263317 1 0 0.015000000000000013 0.19799999999999995 0 0.19099999999999995 0 0 0.783 0.8420000000000001 0.471 0.10911378903473368
 462 -332770.17598795466 0.33999999999999997 0.2344431054806117 0 0 0 0.352 0 0.345 0.15400000000000003 0.16900000000000004 0.321 1 0.64 0.10911378903877655
 463 -328650.08799397736 0.4 0.2838627111599453 0 0 0 0.352 0 0.345 0.15400000000000003 0.16900000000000004 0.321 1 0.64 0.1122745776801094
 464 -332770.17598795466 0.33999999999999997 0.2344431054806117 1 0 0 0.352 0 0.345 0.15400000000000003 0.16900000000000004 0.321 1 0.64 0.10911378903877655
 465 -341010.3519636601 0.30000000000000004 0.20360389411724594 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0.10279221176550812
 466 -479273.39999091136 0.31999999999999995 0.27199999999999996 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0
 467 -328650.08799091505 0.28 0.1818627111587706 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0.11227457768245885
 468 -324530 0.21999999999999997 0.12928231683927885 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0.11543536632144225
 469 -479183.0124909167 0.31999999999999995 0.27199999999999996 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0
 470 -633836.0249818334 0.31999999999999995 0.27199999999999996 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0
 471 -943142.0499636666 0.26 0.221 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0
 472 -1097885.449954578 0.18000000000000005 0.15300000000000002 0 0 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0
 473 -479183.0124909167 0.30000000000000004 0.255 1 1 0.268 0.531 0.268 0.491 0.42200000000000004 0.3480000000000001 0.5 1 0.786 0
 474 -479183.0124995778 0.30000000000000004 0.255 1 0 0.237 0.025000000000000022 0 0.267 0 0 0.33999999999999997 0 0.267 0
 475 -479183.0124990198 0.4 0.34 1 1 0 0.05700000000000005 0 0 0.03200000000000003 0.03200000000000003 0 0 0 0
 476 -324530 0.30000000000000004 0.19728231683927888 0 0 0 0 0 0 0.01100000000000001 0.01100000000000001 0.01100000000000001 0 0 0.11543536632144225
 477 -332772.5840000006 0.30000000000000004 0.2004440291522826 1 0 0 0 0 0 0.01100000000000001 0.01100000000000001 0.01100000000000001 0 0 0.10911194169543481
 478 -328652.49599726143 0.31999999999999995 0.2158636348282552 1 0 0.0050000000000000044 0.16000000000000003 0 0 0 0.17100000000000004 0.17100000000000004 0.0050000000000000044 0.0050000000000000044 0.1122727303434895
 479 -324530 0.36 0.24828231683927887 0 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
 480 -324530 0.38 0.2652823168392789 1 0 0 0 0 0 0 0 0 0 0 0.11543536632144225
